GEO_ID,Name,Population,Margin_Of_Error
1500000US060855119153,Block Group 3; Census Tract 5119.15; Santa Clara County; California,1028,424
1500000US060855119161,Block Group 1; Census Tract 5119.16; Santa Clara County; California,1937,335
1500000US060855119162,Block Group 2; Census Tract 5119.16; Santa Clara County; California,2421,421
1500000US060855119171,Block Group 1; Census Tract 5119.17; Santa Clara County; California,2334,639
1500000US060855119172,Block Group 2; Census Tract 5119.17; Santa Clara County; California,869,306
1500000US060855119173,Block Group 3; Census Tract 5119.17; Santa Clara County; California,1264,347
1500000US060855119181,Block Group 1; Census Tract 5119.18; Santa Clara County; California,453,187
1500000US060855119182,Block Group 2; Census Tract 5119.18; Santa Clara County; California,2955,577
1500000US060855120011,Block Group 1; Census Tract 5120.01; Santa Clara County; California,742,271
1500000US060855120012,Block Group 2; Census Tract 5120.01; Santa Clara County; California,1552,459
1500000US060855120013,Block Group 3; Census Tract 5120.01; Santa Clara County; California,1217,399
1500000US060855120014,Block Group 4; Census Tract 5120.01; Santa Clara County; California,2704,520
1500000US060855120051,Block Group 1; Census Tract 5120.05; Santa Clara County; California,1563,583
1500000US060855120052,Block Group 2; Census Tract 5120.05; Santa Clara County; California,459,206
1500000US060855120053,Block Group 3; Census Tract 5120.05; Santa Clara County; California,914,484
1500000US060855120054,Block Group 4; Census Tract 5120.05; Santa Clara County; California,1959,709
1500000US060855120055,Block Group 5; Census Tract 5120.05; Santa Clara County; California,1971,534
1500000US060855120191,Block Group 1; Census Tract 5120.19; Santa Clara County; California,588,232
1500000US060855120192,Block Group 2; Census Tract 5120.19; Santa Clara County; California,2017,484
1500000US060855120193,Block Group 3; Census Tract 5120.19; Santa Clara County; California,1802,397
1500000US060855120211,Block Group 1; Census Tract 5120.21; Santa Clara County; California,1133,520
1500000US060855120212,Block Group 2; Census Tract 5120.21; Santa Clara County; California,1803,636
1500000US060855120213,Block Group 3; Census Tract 5120.21; Santa Clara County; California,1531,476
1500000US060855120214,Block Group 4; Census Tract 5120.21; Santa Clara County; California,1422,420
1500000US060855120221,Block Group 1; Census Tract 5120.22; Santa Clara County; California,1089,342
1500000US060855120222,Block Group 2; Census Tract 5120.22; Santa Clara County; California,2137,472
1500000US060855120223,Block Group 3; Census Tract 5120.22; Santa Clara County; California,3051,1392
1500000US060855120231,Block Group 1; Census Tract 5120.23; Santa Clara County; California,1866,432
1500000US060855120232,Block Group 2; Census Tract 5120.23; Santa Clara County; California,1784,549
1500000US060855120233,Block Group 3; Census Tract 5120.23; Santa Clara County; California,1781,496
1500000US060855120241,Block Group 1; Census Tract 5120.24; Santa Clara County; California,1401,431
1500000US060855120242,Block Group 2; Census Tract 5120.24; Santa Clara County; California,1718,486
1500000US060855120243,Block Group 3; Census Tract 5120.24; Santa Clara County; California,1937,642
1500000US060855120251,Block Group 1; Census Tract 5120.25; Santa Clara County; California,2200,472
1500000US060855120252,Block Group 2; Census Tract 5120.25; Santa Clara County; California,808,216
1500000US060855120261,Block Group 1; Census Tract 5120.26; Santa Clara County; California,1621,330
1500000US060855120262,Block Group 2; Census Tract 5120.26; Santa Clara County; California,2006,313
1500000US060855120271,Block Group 1; Census Tract 5120.27; Santa Clara County; California,1493,405
1500000US060855120272,Block Group 2; Census Tract 5120.27; Santa Clara County; California,2637,446
1500000US060855120291,Block Group 1; Census Tract 5120.29; Santa Clara County; California,2476,1017
1500000US060855120292,Block Group 2; Census Tract 5120.29; Santa Clara County; California,1768,661
1500000US060855120293,Block Group 3; Census Tract 5120.29; Santa Clara County; California,770,254
1500000US060855120294,Block Group 4; Census Tract 5120.29; Santa Clara County; California,2925,1676
1500000US060855120301,Block Group 1; Census Tract 5120.30; Santa Clara County; California,1342,220
1500000US060855120302,Block Group 2; Census Tract 5120.30; Santa Clara County; California,1575,313
1500000US060855120311,Block Group 1; Census Tract 5120.31; Santa Clara County; California,693,362
1500000US060855120312,Block Group 2; Census Tract 5120.31; Santa Clara County; California,1394,366
1500000US060855120313,Block Group 3; Census Tract 5120.31; Santa Clara County; California,1135,318
1500000US060855120314,Block Group 4; Census Tract 5120.31; Santa Clara County; California,1055,228
1500000US060855120321,Block Group 1; Census Tract 5120.32; Santa Clara County; California,1455,513
1500000US060855120322,Block Group 2; Census Tract 5120.32; Santa Clara County; California,760,271
1500000US060855120323,Block Group 3; Census Tract 5120.32; Santa Clara County; California,1329,299
1500000US060855120341,Block Group 1; Census Tract 5120.34; Santa Clara County; California,2294,316
1500000US060855120342,Block Group 2; Census Tract 5120.34; Santa Clara County; California,664,230
1500000US060855120351,Block Group 1; Census Tract 5120.35; Santa Clara County; California,1602,343
1500000US060855120352,Block Group 2; Census Tract 5120.35; Santa Clara County; California,3040,829
1500000US060855120361,Block Group 1; Census Tract 5120.36; Santa Clara County; California,2796,433
1500000US060855120362,Block Group 2; Census Tract 5120.36; Santa Clara County; California,1970,346
1500000US060855120371,Block Group 1; Census Tract 5120.37; Santa Clara County; California,1753,266
1500000US060855120372,Block Group 2; Census Tract 5120.37; Santa Clara County; California,1271,239
1500000US060855120381,Block Group 1; Census Tract 5120.38; Santa Clara County; California,1797,329
1500000US060855120382,Block Group 2; Census Tract 5120.38; Santa Clara County; California,1394,518
1500000US060855120391,Block Group 1; Census Tract 5120.39; Santa Clara County; California,2085,802
1500000US060855120392,Block Group 2; Census Tract 5120.39; Santa Clara County; California,1227,287
1500000US060855120393,Block Group 3; Census Tract 5120.39; Santa Clara County; California,2642,1695
1500000US060855120421,Block Group 1; Census Tract 5120.42; Santa Clara County; California,1487,243
1500000US060855120422,Block Group 2; Census Tract 5120.42; Santa Clara County; California,1443,345
1500000US060855120431,Block Group 1; Census Tract 5120.43; Santa Clara County; California,1819,444
1500000US060855120432,Block Group 2; Census Tract 5120.43; Santa Clara County; California,1524,497
1500000US060855120433,Block Group 3; Census Tract 5120.43; Santa Clara County; California,2172,497
1500000US060855120451,Block Group 1; Census Tract 5120.45; Santa Clara County; California,2167,552
1500000US060855120452,Block Group 2; Census Tract 5120.45; Santa Clara County; California,994,283
1500000US060855120453,Block Group 3; Census Tract 5120.45; Santa Clara County; California,715,292
1500000US060855120454,Block Group 4; Census Tract 5120.45; Santa Clara County; California,1444,288
1500000US060855120471,Block Group 1; Census Tract 5120.47; Santa Clara County; California,2650,472
1500000US060855120472,Block Group 2; Census Tract 5120.47; Santa Clara County; California,1052,373
1500000US060855120473,Block Group 3; Census Tract 5120.47; Santa Clara County; California,1602,544
1500000US060855120521,Block Group 1; Census Tract 5120.52; Santa Clara County; California,714,206
1500000US060855120522,Block Group 2; Census Tract 5120.52; Santa Clara County; California,2672,467
1500000US060855120523,Block Group 3; Census Tract 5120.52; Santa Clara County; California,1065,291
1500000US060855120531,Block Group 1; Census Tract 5120.53; Santa Clara County; California,2345,354
1500000US060855120532,Block Group 2; Census Tract 5120.53; Santa Clara County; California,1341,236
1500000US060855120533,Block Group 3; Census Tract 5120.53; Santa Clara County; California,1310,706
1500000US060855120541,Block Group 1; Census Tract 5120.54; Santa Clara County; California,903,438
1500000US060855120542,Block Group 2; Census Tract 5120.54; Santa Clara County; California,1678,416
1500000US060855120543,Block Group 3; Census Tract 5120.54; Santa Clara County; California,1493,516
1500000US060855120551,Block Group 1; Census Tract 5120.55; Santa Clara County; California,3314,895
1500000US060855120561,Block Group 1; Census Tract 5120.56; Santa Clara County; California,2130,456
1500000US060855120562,Block Group 2; Census Tract 5120.56; Santa Clara County; California,1323,480
1500000US060855120571,Block Group 1; Census Tract 5120.57; Santa Clara County; California,3682,956
1500000US060855120572,Block Group 2; Census Tract 5120.57; Santa Clara County; California,884,397
1500000US060855120581,Block Group 1; Census Tract 5120.58; Santa Clara County; California,2114,486
1500000US060855120582,Block Group 2; Census Tract 5120.58; Santa Clara County; California,864,292
1500000US060855120583,Block Group 3; Census Tract 5120.58; Santa Clara County; California,2606,531
1500000US060855120591,Block Group 1; Census Tract 5120.59; Santa Clara County; California,1579,674
1500000US060855120592,Block Group 2; Census Tract 5120.59; Santa Clara County; California,2081,477
1500000US060855120593,Block Group 3; Census Tract 5120.59; Santa Clara County; California,1015,216
1500000US060855120594,Block Group 4; Census Tract 5120.59; Santa Clara County; California,2295,505
1500000US060855121001,Block Group 1; Census Tract 5121; Santa Clara County; California,1729,393
1500000US060855122001,Block Group 1; Census Tract 5122; Santa Clara County; California,1524,411
1500000US060855122002,Block Group 2; Census Tract 5122; Santa Clara County; California,1321,491
1500000US060855122003,Block Group 3; Census Tract 5122; Santa Clara County; California,2346,562
1500000US060855123051,Block Group 1; Census Tract 5123.05; Santa Clara County; California,3306,357
1500000US060855123052,Block Group 2; Census Tract 5123.05; Santa Clara County; California,983,361
1500000US060855123071,Block Group 1; Census Tract 5123.07; Santa Clara County; California,1686,563
1500000US060855123072,Block Group 2; Census Tract 5123.07; Santa Clara County; California,2519,909
1500000US060855123073,Block Group 3; Census Tract 5123.07; Santa Clara County; California,2599,629
1500000US060855123081,Block Group 1; Census Tract 5123.08; Santa Clara County; California,3590,792
1500000US060855123082,Block Group 2; Census Tract 5123.08; Santa Clara County; California,2400,500
1500000US060855123083,Block Group 3; Census Tract 5123.08; Santa Clara County; California,2346,700
1500000US060855123091,Block Group 1; Census Tract 5123.09; Santa Clara County; California,2008,396
1500000US060855123092,Block Group 2; Census Tract 5123.09; Santa Clara County; California,1356,307
1500000US060855123093,Block Group 3; Census Tract 5123.09; Santa Clara County; California,1590,429
1500000US060855123101,Block Group 1; Census Tract 5123.10; Santa Clara County; California,2838,559
1500000US060855123102,Block Group 2; Census Tract 5123.10; Santa Clara County; California,2711,815
1500000US060855123111,Block Group 1; Census Tract 5123.11; Santa Clara County; California,1721,382
1500000US060855123112,Block Group 2; Census Tract 5123.11; Santa Clara County; California,2362,361
1500000US060855123121,Block Group 1; Census Tract 5123.12; Santa Clara County; California,3515,440
1500000US060855123131,Block Group 1; Census Tract 5123.13; Santa Clara County; California,2104,531
1500000US060855123132,Block Group 2; Census Tract 5123.13; Santa Clara County; California,1764,485
1500000US060855123141,Block Group 1; Census Tract 5123.14; Santa Clara County; California,2035,660
1500000US060855123142,Block Group 2; Census Tract 5123.14; Santa Clara County; California,562,290
1500000US060855123143,Block Group 3; Census Tract 5123.14; Santa Clara County; California,3751,1100
1500000US060855123144,Block Group 4; Census Tract 5123.14; Santa Clara County; California,851,339
1500000US060855124011,Block Group 1; Census Tract 5124.01; Santa Clara County; California,2364,630
1500000US060855124012,Block Group 2; Census Tract 5124.01; Santa Clara County; California,1352,445
1500000US060855124013,Block Group 3; Census Tract 5124.01; Santa Clara County; California,795,291
1500000US060855124021,Block Group 1; Census Tract 5124.02; Santa Clara County; California,830,439
1500000US060855124022,Block Group 2; Census Tract 5124.02; Santa Clara County; California,1204,697
1500000US060855124023,Block Group 3; Census Tract 5124.02; Santa Clara County; California,1901,631
1500000US060855124024,Block Group 4; Census Tract 5124.02; Santa Clara County; California,2075,538
1500000US060855125051,Block Group 1; Census Tract 5125.05; Santa Clara County; California,1961,522
1500000US060855125052,Block Group 2; Census Tract 5125.05; Santa Clara County; California,3305,830
1500000US060855125053,Block Group 3; Census Tract 5125.05; Santa Clara County; California,2417,782
1500000US060855125091,Block Group 1; Census Tract 5125.09; Santa Clara County; California,4826,1299
1500000US060855125092,Block Group 2; Census Tract 5125.09; Santa Clara County; California,1115,455
1500000US060855125093,Block Group 3; Census Tract 5125.09; Santa Clara County; California,1790,525
1500000US060855125101,Block Group 1; Census Tract 5125.10; Santa Clara County; California,2819,684
1500000US060855125102,Block Group 2; Census Tract 5125.10; Santa Clara County; California,2605,583
1500000US060855125103,Block Group 3; Census Tract 5125.10; Santa Clara County; California,1611,569
1500000US060855125111,Block Group 1; Census Tract 5125.11; Santa Clara County; California,2127,580
1500000US060855125112,Block Group 2; Census Tract 5125.11; Santa Clara County; California,2822,1244
1500000US060855125121,Block Group 1; Census Tract 5125.12; Santa Clara County; California,2423,515
1500000US060855125122,Block Group 2; Census Tract 5125.12; Santa Clara County; California,1540,441
1500000US060855125131,Block Group 1; Census Tract 5125.13; Santa Clara County; California,1308,372
1500000US060855125132,Block Group 2; Census Tract 5125.13; Santa Clara County; California,2521,618
1500000US060855125141,Block Group 1; Census Tract 5125.14; Santa Clara County; California,1402,248
1500000US060855125142,Block Group 2; Census Tract 5125.14; Santa Clara County; California,1471,353
1500000US060855125151,Block Group 1; Census Tract 5125.15; Santa Clara County; California,2022,464
1500000US060855125152,Block Group 2; Census Tract 5125.15; Santa Clara County; California,1482,438
1500000US060855125153,Block Group 3; Census Tract 5125.15; Santa Clara County; California,1401,349
1500000US060855125161,Block Group 1; Census Tract 5125.16; Santa Clara County; California,2861,1109
1500000US060855125162,Block Group 2; Census Tract 5125.16; Santa Clara County; California,1181,379
1500000US060855126021,Block Group 1; Census Tract 5126.02; Santa Clara County; California,1682,452
1500000US060855126022,Block Group 2; Census Tract 5126.02; Santa Clara County; California,1703,902
1500000US060855126031,Block Group 1; Census Tract 5126.03; Santa Clara County; California,685,312
1500000US060855126032,Block Group 2; Census Tract 5126.03; Santa Clara County; California,679,263
1500000US060855126033,Block Group 3; Census Tract 5126.03; Santa Clara County; California,3551,600
1500000US060855126041,Block Group 1; Census Tract 5126.04; Santa Clara County; California,2476,436
1500000US060855126042,Block Group 2; Census Tract 5126.04; Santa Clara County; California,2260,493
1500000US060855130001,Block Group 1; Census Tract 5130; Santa Clara County; California,723,224
1500000US060855130002,Block Group 2; Census Tract 5130; Santa Clara County; California,2484,812
1500000US060855130003,Block Group 3; Census Tract 5130; Santa Clara County; California,370,155
1500000US060855130004,Block Group 4; Census Tract 5130; Santa Clara County; California,2168,617
1500000US060855130005,Block Group 5; Census Tract 5130; Santa Clara County; California,2922,967
1500000US060855130006,Block Group 6; Census Tract 5130; Santa Clara County; California,2716,515
1500000US060855135001,Block Group 1; Census Tract 5135; Santa Clara County; California,1157,329
