Name,OriginID,DestinationID,DestinationRank,Total_Length,Total_WalkTime,Total_PublicTransitTime,Shape_Length
Block Group 1; Census Tract 5123.09; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,899,1,1,,,395.833,42268.905
Block Group 2; Census Tract 5120.36; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,900,1,1,,,109.667,15860.649
Block Group 3; Census Tract 5091.09; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,901,1,1,,,214.833,21670.689
Block Group 1; Census Tract 5091.11; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,902,1,1,,,214.833,20667.489
Block Group 3; Census Tract 5091.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,903,1,1,,,214.833,19511.512
Block Group 1; Census Tract 5077.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,904,1,1,,,319.833,20689.078
Block Group 1; Census Tract 5077.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,905,1,1,,,304.833,21112.487
Block Group 2; Census Tract 5077.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,906,1,1,,,334.833,22461.83
Block Group 2; Census Tract 5120.58; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,907,1,1,,,94.667,16217.475
Block Group 4; Census Tract 5078.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,908,1,1,,,289.833,18723.118
Block Group 2; Census Tract 5120.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,909,1,1,,,109.667,13412.277
Block Group 4; Census Tract 5044.24; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,910,1,1,,,364.833,15102.313
Block Group 4; Census Tract 5043.19; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,911,1,1,,,259.833,5320.702
Block Group 3; Census Tract 5044.18; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,912,1,1,,,334.833,12806.168
Block Group 3; Census Tract 5035.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,913,1,1,,,214.833,6371.12
Block Group 3; Census Tract 5120.58; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,914,1,1,,,94.667,15763.818
Block Group 3; Census Tract 5033.26; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,915,1,1,,,214.833,13866.375
Block Group 2; Census Tract 5033.26; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,916,1,1,,,199.667,12236.796
Block Group 3; Census Tract 5079.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,917,1,1,,,289.833,14931.43
Block Group 1; Census Tract 5048.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,918,1,1,,,274.833,17664.574
Block Group 2; Census Tract 5021.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,919,1,1,,,214.833,6594.186
Block Group 4; Census Tract 5130; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,920,1,1,,,334.833,32893.146
Block Group 2; Census Tract 5087.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,921,1,1,,,274.833,14773.536
Block Group 1; Census Tract 5082.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,922,1,1,,,304.833,14150.526
Block Group 2; Census Tract 5085.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,923,1,1,,,289.833,15494.062
Block Group 3; Census Tract 5082.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,924,1,1,,,304.833,14304.856
Block Group 2; Census Tract 5082.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,925,1,1,,,319.833,13482.716
Block Group 2; Census Tract 5081.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,926,1,1,,,319.833,14180.981
Block Group 1; Census Tract 5080.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,927,1,1,,,319.833,16124.756
Block Group 2; Census Tract 5124.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,928,1,1,,,470,51987.895
Block Group 3; Census Tract 5124.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,929,1,1,,,455,51403.743
Block Group 2; Census Tract 5126.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,930,1,1,,,500.167,55931.971
Block Group 1; Census Tract 5065.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,931,1,1,,,229.833,9304.705
Block Group 2; Census Tract 5125.09; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,932,1,1,,,530.167,59288.333
Block Group 3; Census Tract 5125.09; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,933,1,1,,,530.167,58832.546
Block Group 5; Census Tract 5130; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,934,1,1,,,334.833,32686.285
Block Group 2; Census Tract 5125.13; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,935,1,1,,,485.167,54429.313
Block Group 1; Census Tract 5125.12; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,936,1,1,,,530.167,58211.578
Block Group 1; Census Tract 5125.13; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,937,1,1,,,500.167,56104.6
Block Group 2; Census Tract 5125.12; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,938,1,1,,,530.167,57838.298
Block Group 2; Census Tract 5125.15; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,939,1,1,,,485.167,50722.09
Block Group 1; Census Tract 5125.14; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,940,1,1,,,485.167,54465.779
Block Group 2; Census Tract 5125.16; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,941,1,1,,,515.167,54193.424
Block Group 2; Census Tract 5125.14; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,942,1,1,,,500.167,55306.297
Block Group 3; Census Tract 5048.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,943,1,1,,,244.833,17503.586
Block Group 2; Census Tract 5048.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,944,1,1,,,274.833,17132.209
Block Group 1; Census Tract 5125.16; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,945,1,1,,,500.167,53538.384
Block Group 1; Census Tract 5080.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,946,1,1,,,304.833,15021.902
Block Group 1; Census Tract 5085.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,947,1,1,,,274.833,15292.242
Block Group 1; Census Tract 5085.09; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,948,1,1,,,274.833,15687.574
Block Group 3; Census Tract 5085.09; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,949,1,1,,,274.833,16673.124
Block Group 3; Census Tract 5077.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,950,1,1,,,334.833,22037.421
Block Group 3; Census Tract 5083.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,951,1,1,,,304.833,17240.192
Block Group 1; Census Tract 5082.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,952,1,1,,,319.833,13026.938
Block Group 2; Census Tract 5085.09; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,953,1,1,,,274.833,16398.518
Block Group 3; Census Tract 5094.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,954,1,1,,,244.833,25312.464
Block Group 2; Census Tract 5120.54; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,955,1,1,,,94.667,10156.582
Block Group 1; Census Tract 5049.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,956,1,1,,,319.833,11892.11
Block Group 3; Census Tract 5049.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,957,1,1,,,304.833,10848.809
Block Group 2; Census Tract 5120.57; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,958,1,1,,,109.667,11161.735
Block Group 1; Census Tract 5120.58; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,959,1,1,,,94.667,15708.85
Block Group 4; Census Tract 5120.59; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,960,1,1,,,64.667,17072.058
Block Group 1; Census Tract 5120.59; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,961,1,1,,,109.667,18065.624
Block Group 2; Census Tract 5033.39; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,962,1,1,,,169.667,16110.194
Block Group 1; Census Tract 5045.09; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,963,1,1,,,334.833,11959.978
Block Group 3; Census Tract 5038.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,964,1,1,,,259.833,7361.183
Block Group 2; Census Tract 5038.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,965,1,1,,,259.833,6705.427
Block Group 4; Census Tract 5124.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,966,1,1,,,395.833,45261.527
Block Group 3; Census Tract 5125.15; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,967,1,1,,,485.167,51870.93
Block Group 3; Census Tract 5043.19; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,968,1,1,,,244.833,4494.822
Block Group 3; Census Tract 5096; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,969,1,1,,,214.833,22942.958
Block Group 2; Census Tract 5038.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,970,1,1,,,259.833,8587.792
Block Group 2; Census Tract 5120.38; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,971,1,1,,,169.667,20055.197
Block Group 2; Census Tract 5120.43; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,972,1,1,,,94.667,14131.342
Block Group 1; Census Tract 5120.56; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,973,1,1,,,94.667,12476.314
Block Group 1; Census Tract 5032.22; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,974,1,1,,,124.667,7177.199
Block Group 3; Census Tract 5044.24; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,975,1,1,,,380.833,16986.56
Block Group 2; Census Tract 5120.59; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,976,1,1,,,109.667,17213.453
Block Group 3; Census Tract 5038.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,977,1,1,,,274.833,8962.11
Block Group 1; Census Tract 5043.19; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,978,1,1,,,259.833,5626.121
Block Group 1; Census Tract 5033.38; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,979,1,1,,,154.667,11176.16
Block Group 3; Census Tract 5040.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,980,1,1,,,214.833,5980.675
Block Group 2; Census Tract 5077.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,981,1,1,,,304.833,20369.381
Block Group 3; Census Tract 5035.08; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,982,1,1,,,229.833,7924.571
Block Group 4; Census Tract 5078.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,983,1,1,,,319.833,17262.078
Block Group 3; Census Tract 5048.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,984,1,1,,,274.833,16769.172
Block Group 2; Census Tract 5050.11; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,985,1,1,,,319.833,12308.609
Block Group 3; Census Tract 5030.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,986,1,1,,,124.667,9137.871
Block Group 1; Census Tract 5022.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,987,1,1,,,199.667,7198.738
Block Group 2; Census Tract 5006; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,988,1,1,,,214.833,4120.014
Block Group 4; Census Tract 5085.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,989,1,1,,,289.833,14576.532
Block Group 4; Census Tract 5085.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,990,1,1,,,274.833,16419.604
Block Group 2; Census Tract 5082.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,991,1,1,,,304.833,13159.748
Block Group 3; Census Tract 5080.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,992,1,1,,,319.833,16455.938
Block Group 1; Census Tract 5016.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,993,1,1,,,184.667,1624.987
Block Group 2; Census Tract 5016.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,994,1,1,,,184.667,1473.432
Block Group 3; Census Tract 5016.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,995,1,1,,,184.667,1227.822
Block Group 2; Census Tract 5016.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,996,1,1,,,184.667,1148.105
Block Group 1; Census Tract 5016.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,997,1,1,,,184.667,1222.637
Block Group 3; Census Tract 5015.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,998,1,1,,,199.667,1999.491
Block Group 3; Census Tract 5113.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,999,1,1,,,334.833,34048.722
Block Group 2; Census Tract 5113.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1000,1,1,,,334.833,33910.578
Block Group 2; Census Tract 5050.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1001,1,1,,,304.833,13798.62
Block Group 3; Census Tract 5013; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1002,1,1,,,199.667,1165.594
Block Group 4; Census Tract 5113.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1003,1,1,,,349.833,35264.768
Block Group 2; Census Tract 5123.11; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1004,1,1,,,289.833,35303.953
Block Group 3; Census Tract 5009.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1005,1,1,,,184.667,810.208
Block Group 3; Census Tract 5008; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1006,1,1,,,184.667,1367.52
Block Group 2; Census Tract 5065.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1007,1,1,,,229.833,9740.74
Block Group 1; Census Tract 5065.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1008,1,1,,,229.833,9791.948
Block Group 5; Census Tract 5064.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1009,1,1,,,229.833,9000.014
Block Group 4; Census Tract 5064.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1010,1,1,,,229.833,8705.593
Block Group 3; Census Tract 5064.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1011,1,1,,,229.833,7674.291
Block Group 4; Census Tract 5064.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1012,1,1,,,244.833,7316.972
Block Group 1; Census Tract 5064.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1013,1,1,,,244.833,7723.807
Block Group 4; Census Tract 5045.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1014,1,1,,,304.833,10044.652
Block Group 2; Census Tract 5045.08; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1015,1,1,,,319.833,12522.666
Block Group 2; Census Tract 5045.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1016,1,1,,,319.833,12597.9
Block Group 1; Census Tract 5045.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1017,1,1,,,304.833,11195.564
Block Group 3; Census Tract 5043.18; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1018,1,1,,,289.833,8969.68
Block Group 2; Census Tract 5008; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1019,1,1,,,199.667,1365.934
Block Group 3; Census Tract 5006; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1020,1,1,,,214.833,3016.923
Block Group 4; Census Tract 5108.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1021,1,1,,,274.833,27667.409
Block Group 4; Census Tract 5063.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1022,1,1,,,244.833,8377.473
Block Group 2; Census Tract 5062.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1023,1,1,,,274.833,10800.867
Block Group 4; Census Tract 5043.11; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1024,1,1,,,259.833,5462.598
Block Group 2; Census Tract 5043.11; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1025,1,1,,,274.833,6609.246
Block Group 4; Census Tract 5062.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1026,1,1,,,274.833,13556.178
Block Group 1; Census Tract 5034.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1027,1,1,,,184.667,5401.551
Block Group 3; Census Tract 5032.18; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1028,1,1,,,109.667,9786.532
Block Group 1; Census Tract 5087.08; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1029,1,1,,,274.833,14479.114
Block Group 1; Census Tract 5087.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1030,1,1,,,244.833,17576.342
Block Group 2; Census Tract 5087.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1031,1,1,,,259.833,15799.511
Block Group 1; Census Tract 5087.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1032,1,1,,,274.833,14580.168
Block Group 1; Census Tract 5087.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1033,1,1,,,274.833,15580.448
Block Group 4; Census Tract 5086.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1034,1,1,,,244.833,17460.779
Block Group 2; Census Tract 5059.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1035,1,1,,,259.833,7887.039
Block Group 1; Census Tract 5059.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1036,1,1,,,259.833,8047.839
Block Group 1; Census Tract 5059.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1037,1,1,,,244.833,8282.104
Block Group 2; Census Tract 5032.19; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1038,1,1,,,124.667,7734.977
Block Group 2; Census Tract 5032.20; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1039,1,1,,,109.667,8487.527
Block Group 3; Census Tract 5031.16; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1040,1,1,,,109.667,8669.975
Block Group 2; Census Tract 5031.27; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1041,1,1,,,124.667,7615.792
Block Group 1; Census Tract 5031.26; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1042,1,1,,,124.667,6363.358
Block Group 3; Census Tract 5031.12; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1043,1,1,,,169.667,2088.839
Block Group 3; Census Tract 5031.24; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1044,1,1,,,124.667,8509.117
Block Group 1; Census Tract 5031.25; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1045,1,1,,,124.667,7853.078
Block Group 2; Census Tract 5031.24; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1046,1,1,,,124.667,8107.102
Block Group 3; Census Tract 5031.21; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1047,1,1,,,154.667,3698.704
Block Group 1; Census Tract 5120.55; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1048,1,1,,,79.667,10726.235
Block Group 2; Census Tract 5090.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1049,1,1,,,244.833,16942.52
Block Group 2; Census Tract 5090.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1050,1,1,,,244.833,17383.564
Block Group 3; Census Tract 5089; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1051,1,1,,,274.833,16416.483
Block Group 4; Census Tract 5089; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1052,1,1,,,274.833,16087.383
Block Group 2; Census Tract 5083.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1053,1,1,,,304.833,17038.807
Block Group 1; Census Tract 5083.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1054,1,1,,,289.833,16814.074
Block Group 2; Census Tract 5083.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1055,1,1,,,289.833,17295.707
Block Group 5; Census Tract 5054.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1056,1,1,,,304.833,11938.401
Block Group 1; Census Tract 5027.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1057,1,1,,,184.667,13720.862
Block Group 2; Census Tract 5027.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1058,1,1,,,184.667,13248.67
Block Group 1; Census Tract 5027.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1059,1,1,,,184.667,12176.902
Block Group 2; Census Tract 5027.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1060,1,1,,,169.667,12463.968
Block Group 3; Census Tract 5119.17; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1061,1,1,,,169.667,19339.243
Block Group 2; Census Tract 5119.17; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1062,1,1,,,154.667,19004.267
Block Group 2; Census Tract 5119.18; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1063,1,1,,,154.667,16990.366
Block Group 2; Census Tract 5091.09; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1064,1,1,,,214.833,22003.038
Block Group 2; Census Tract 5091.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1065,1,1,,,229.833,21064.147
Block Group 2; Census Tract 5091.11; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1066,1,1,,,214.833,21241.077
Block Group 2; Census Tract 5031.16; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1067,1,1,,,109.667,8936.342
Block Group 1; Census Tract 5031.27; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1068,1,1,,,109.667,7981.728
Block Group 1; Census Tract 5031.12; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1069,1,1,,,169.667,2636.35
Block Group 3; Census Tract 5120.24; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1070,1,1,,,94.667,11002.041
Block Group 2; Census Tract 5093.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1071,1,1,,,274.833,26954.873
Block Group 2; Census Tract 5031.25; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1072,1,1,,,139.667,7189.29
Block Group 1; Census Tract 5031.24; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1073,1,1,,,154.667,6995.818
Block Group 2; Census Tract 5031.21; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1074,1,1,,,154.667,4006.728
Block Group 2; Census Tract 5120.24; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1075,1,1,,,109.667,10638.008
Block Group 1; Census Tract 5090.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1076,1,1,,,259.833,16831.363
Block Group 1; Census Tract 5090.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1077,1,1,,,244.833,17918.338
Block Group 1; Census Tract 5032.21; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1078,1,1,,,139.667,5794.214
Block Group 2; Census Tract 5084.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1079,1,1,,,244.833,18573.606
Block Group 4; Census Tract 5084.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1080,1,1,,,244.833,17655.705
Block Group 1; Census Tract 5083.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1081,1,1,,,289.833,17520.1
Block Group 4; Census Tract 5054.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1082,1,1,,,319.833,12551.233
Block Group 3; Census Tract 5027.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1083,1,1,,,184.667,13179.425
Block Group 3; Census Tract 5027.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1084,1,1,,,184.667,12509.13
Block Group 1; Census Tract 5119.17; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1085,1,1,,,154.667,19843.399
Block Group 1; Census Tract 5119.18; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1086,1,1,,,214.833,21587.746
Block Group 2; Census Tract 5119.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1087,1,1,,,139.667,17631.33
Block Group 3; Census Tract 5091.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,1088,1,1,,,244.833,20232.068
